,platform,category,publisher,publication_date,title,content,author,article_url,update_date
49,네이버,금융,이코노미스트,2024.08.01,"우리금융 “우리페이, 스마트폰 태그로 간편결제 가능”",삼성월렛 비접촉 결제 방식 도입우리WON뱅킹에서도 쉽고 빠르게 결제 우리금융그룹 우리페이도 삼성월렛의 비접촉 결제 방식을 도입해 스마트폰 태그만으로 간편결제를 할 수 있다기존에는 바코드 및 큐알 코드로만 결제가 가능했다 비접촉 결제 방식 도입으로 기존보다 쉽고 빠르게 결제할 수 있어 우리페이 편의성이 크게 개선될 것으로 기대된다우리페이는 우리은행 입출금계좌 우리카드 등을 결제수단으로 등록해 온라인을 비롯한 국내외 가맹점에서 앱으로 결제하는 모바일 간편결제 서비스다 스마트폰 하나만 있으면 언제 어디서든 간편하게 결제할 수 있는 편의성을 갖추고 있다이번에 우리금융 우리페이가 선보이는 결제는 삼성월렛이 사용하는 MSTMagnetic Secure Transmission 방식이다 MST 방식을 통해 디지털화한 결제 정보를 결제 단말기로 전송해 대금을 정산한다 국내 여러 페이먼트가 이같은 방식을 사용하고 있다우리금융은 결제 시간 단축을 위해 우리페이 위젯도 제공한다 우리WON뱅킹 어플을 길게 눌러 위젯을 설정하면 스마트폰 바탕화면에 아이콘이 생성되고 결제시 비밀번호 여섯 자리만 입력하면 된다우리금융 관계자는 우리페이 사용처 확대와 편의 제공을 위해 삼성전자와 협업으로 비접촉 결제 방식을 전격 도입했다며 우리금융은 사용자 중심의 페이먼트 서비스로 모바일 금융을 선도할 수 있도록 노력하겠다고 말했다,김윤주,https://n.news.naver.com/mnews/article/243/0000062687,수정 날짜 없음
50,네이버,금융,한국경제,2024.08.01,"신한금융, 취약계층 아동 지원 봉사",신한금융그룹의 정상혁 신한은행장 이희수 신한저축은행 사장 김지욱 신한리츠운용 대 등 임직원은 지난달 31일 서울 남대문로 본사에서 취약계층 아동 지원을 위한 봉사활동을 했다,기자명,https://n.news.naver.com/mnews/article/015/0005017156,수정 날짜 없음
51,네이버,금융,데일리안,2024.08.01,"강호동 농협중앙회장, 강원도 배추·복숭아 재배농가 방문",생육 동향 및 어려움 살펴강호동 농협중앙회장이이 지난달 31일 강원 평창군 소재 배추 농가를 방문해생육 동향을 점검하고 농가 애로사항을 청취했다ⓒ 농협중앙회 농협중앙회는 강호동 농협중앙회장이 농가를 방문해 농업인들의 애로 사항을 청취했다고 1일 밝혔다강 회장은 지난달 31일 강원 평창군 소재 배추 농가 이날은 양양군 소재 복숭아 농가를 방문해 생육 동향을 살폈다강원 고랭지 지역이 주산지인 여름배추는 기후변화로 재배면적이 계속해서 감소하고 있고 반복되는 폭염과 폭우로 인해 병충해 발생이 우려됨에 따라 지속적인 관리가 필요한 상황이다 복숭아는 개화기 저온 피해가 적고 생육이 양호한 편이나 일부 지역은 잦은 강우로 당도가 떨어지는 등 상품성 저하가 우려되고 있다이에 농협은 생육활성화 및 방제 약제를 할인하여 지원하고 더불어 재해 대비용 배추 예비묘를 공급하는 등 기상이변과 병충해에 선제적으로 대응할 방침이다강 회장은 여름철은 집중호우와 폭염으로 농산물이 병충해에 굉장히 취약한 시기라며 농협은 지역별 기상 변화를 지속적으로 모니터링하고 생육관리에 만전을 기하는 등 농업인이 안심하고 영농활동에 전념할 수 있도록 최선을 다하겠다고 말했다,이호연,https://n.news.naver.com/mnews/article/119/0002857780,수정 날짜 없음
52,네이버,금융,이데일리,2024.08.01,"정부·국회, '티메프 사태' 규제 공백 메운다",은행에 결제대금 예치 의무화티메프 사태 방지법도 발의해전금업자 적기시정조치 등 담아 티몬위메프 미정산 사태 피해가 커지고 있는 가운데 정부 당국과 국회가 뒤늦게 규제 개선에 나선다 이커머스에 대한 구멍 뚫린 정부 감독 체계를 메우겠다는 건데 소 잃고 외양간 고친다는 지적을 피하기 어려워 보인다최상목 부총리 겸 기획재정부 장관은 1일 주재한 거시경제 금융회의에서 전자상거래법전자금융거래법 등의 적정성을 검토해 제도적 보완 방안을 조속히 마련하겠다고 밝혔다 이날 첫 회동을 한 김병환 금융위원장과 이복현 금융감독원장은 이번 사태와 관련된 위법 사항을 집중적으로 점검하고 제도 개선 방안을 조속히 마련하겠다고 했다국회 앞 팻말 시위하는 티메프 피해자들 정산을 두 달씩 미루며 판매 대금을 다른 곳에 유용하는 것을 막을 장치가 없던 것이 이번 사태의 핵심인 만큼 정산금 관리 정산 주기 단축 정산 외부 대행 등과 관련된 규제 개선 논의가 이뤄질 것으로 보인다 우선 추측해볼 방안 중 하나는 은행 같은 신뢰할 수 있는 3자 기관에 정산 대금을 맡기게 하는 에스크로 의무화다 티메프 사고가 터진 뒤 금감원이 들고 나온 방안이기도 한데 강제할 근거가 없는 금감원은 금융회사와 에스크로 계약 체결을 유도하겠다고 했다정산 주기를 단축하는 별도 규제도 논의할 것으로 보인다 이미 이커머스 정산 주기를 30일 이내로 해달라는 국민동의청원까지 올라온 상태다 다만 정산 주기는 재무 건전성 규제와 동시에 일률적으로 단축한다면 중소 이커머스 등에 유동성 위기를 가져올 수 있단 우려도 있다국회도 움직이고 있다 국회 정무위원회 김남근 더불어민주당 의원은 이른바 티메프 사태 방지법전자금융거래법 일부개정 법률안을 발의할 예정이다 티메프처럼 재무 건전성이나 유동성에 문제가 있는 전자금융업자를 상대로 금융당국이 적기 시정 조치 등 필요 조치를 할 수 있도록 하는 내용이다 직전 3개년 기준 연평균 매출액이 1000억원 이상인 전자금융업자가 경영 지도 기준을 준수하지 못하면 자본증액 명령 영업 정지 임원 개선 명령 등의 조처할 수 있는 근거를 담는다 앞서 금감원은 자본잠식에 빠진 티메프를 상대로 재작년 6월 작년 12월에 두 차례 경영개선협약을 맺었지만 추가 개선 조치로 이어지지 못해 비판을 받았다현재 이커머스는 공정거래위원회 금융위 등으로 관할 부처가 나뉘어 있고 규제도 전자상거래법 전자금융법 여신전문금융법 등 제각각이다 이 때문에 급속히 성장하는 산업에 규제 속도가 못 따라갔다 금융권 관계자는 제도 개선을 위해선 교통 정리도 필요할 것이라고 했다,김국배,https://n.news.naver.com/mnews/article/018/0005802683,수정 날짜 없음
53,네이버,금융,이데일리,2024.08.01,"""금리 오르기 전에 집 사자""…주담대 한 달 새 '7조' 증가",지난달 가계대출 7조 넘게 불어…금리 올려도 주담대 수요 못이겨5대 은행 3년3개월 만에 최대폭 기록정부 은행권과 함께 대출 조이기 총력전주담대 관리 효과 8월 말 돼야 나타날 듯 국내 5대 은행의 가계대출 잔액이 한 달 새 7조원 넘게 불어난 것으로 나타났다 3년 3개월 만에 가장 큰 증가 폭이다 은행권이 금융당국 압박에 지난달 가계대출 금리를 줄인상하며 가계대출 증가 속도 조절에 나섰으나 부동산 경기 회복에 따른 폭발적 대출 수요를 막기에는 역부족이었다1일 금융권에 따르면 5대 은행KB국민신한하나우리NH농협의 가계대출 잔액은 7월 말 기준 715조 7383억원으로 집계됐다 이는 전달708조 5723억원 대비 7조 1660억원 늘어난 수치다 올해 들어 넉 달 연속 증가세를 이어갔으며 2021년 4월 이후 3년 3개월 만에 월간 증가 폭이 가장 컸다주택담보대출이 가계대출 증가세를 주도했다 지난달 주담대 잔액은 무려 7조 5975억원552조 1526억원559조 7501억원 늘어났다 전세대출 잔액은 118조 6241억원으로 전월118조 2226억원보다 4014억원 증가하면서 3개월 연속 늘었다 반면 신용대출 잔액은 102조 7781억원에서 102조 6068억원으로 1713억원 줄었다가계대출 추이가 심상치 않자 정부는 가계대출 관리 총력전에 나선 상황이다 정부의 압박에 은행권도 지난달부터 0203포인트 안팎으로 대출 금리를 일제히 올리며 가계부채의 안정적 관리에 들어갔다 국민은행은 아예 일부 대출 유형을 중단하기까지 했다 최근에는 디딤돌버팀목 대출 등 정책자금 대출 금리까지 조정했다금융권 관계자는 가계대출 증가세에 대해 부동산 거래 회복과 스트레스 DSR총부채원리금상황비율 2단계 시행을 앞두고 막차 수요가 작용했다며 7월 실적은 가계대출 속도 조절 대책 이전에 접수됐던 여신이기 때문에 관리 효과를 기대하려면 8월 말에서 9월 초는 돼야 할 것이다고 설명했다기업대출은 올해 1월 이후 7개월 연속 증가세를 이어갔다 5대 은행의 기업 대출 잔액은 7월 말 기준 818조 2285억원중소기업 656조1554억원대기업 162조 731억원으로 전달811조 3482억원보다 6조 8803억원 늘었다,정두리,https://n.news.naver.com/mnews/article/018/0005802681,2024.08.01
54,네이버,금융,매일경제,2024.08.01,"""원화값 1340원 갈수도 … 美금리·중동리스크가 변수""",달러당 원화값 103원 치솟아두달만에 1360원대로 올라日금리인상 겹쳐 엔화도 강세 글로벌 통화정책 변곡점 일본이 금리를 올린 데 이어 미국이 9월 금리 인하 가능성을 시사하면서 달러 대비 원화값이 모처럼 10원가량 급등하며 두 달 만에 1360원대에 진입했다 100엔당 원화값은 장중 한때 11개월 만에 최저 수준인 920원에 바짝 다가섰다 1일 서울외환시장에서 달러 대비 원화값은 전장오후 3시 30분 기준 대비 103원 오른 13662원에 거래를 마쳤다 6월 7일 이후 두 달 만의 최고 수준이다 이날 달러 대비 원화값은 장중 상승폭을 키우며 136180원까지 치솟았다원화가 강세를 나타낸 건 미국이 지난달 31일 연방공개시장위원회에서 9월 금리 인하 가능성을 언급하며 달러화가 약세를 나타냈기 때문이다 전날 일본은행의 금리 인상과 우에다 가즈오 일본은행 총재의 매파적 발언 여파가 지속되면서 엔화 강세달러 약세 현상이 두드러진 것도 원화 가치를 끌어올렸다는 분석이다 이날 주요 6개국 통화 대비 달러 가치를 나타내는 달러인덱스는 10402로 103을 목전에 뒀다 다만 원화의 반등이 추세적으로 계속될 것으로 보기엔 섣부르다는 분석이 많다 권아민 NH투자증권 연구원은 향후 유럽 금리 인하 가능성을 비롯해 미국 대선 국내 경제의 펀더멘털 등을 감안할 때 원화 약세 가능성을 열어둬야 한다고 진단했다 백석현 신한은행 이코노미스트도 미국의 9월 금리 인하를 선반영하는 분위기를 타고 89월에 달러당 원화값이 일시적으로 13401350원대에 올라설 수 있지만 되돌림이 나타날 것이라며 팔레스타인 무장정파 하마스 수장 암살로 촉발된 중동 긴장과 같은 지정학적 리스크도 향후 원화 약세의 재료가 될 가능성이 있다고 분석했다엔화가 강세로 돌아서면서 엔화 대비 원화값은 하락세가 이어지고 있다 이날 100엔당 원화값은 전장보다 983원 내린 91071원에 거래됐다 장중 100엔당 원화값은 하나은행 고시 기준 지난해 8월 23일 이후 11개월 만에 최저 수준인 91972원을 기록하기도 했다 하반기 100엔당 원화값이 940960원대까지 내려갈 수 있다는 전망이 많다,임영신,https://n.news.naver.com/mnews/article/009/0005344128,2024.08.01
55,네이버,금융,머니투데이,2024.08.01,"구영배 ""티메프 사태, 상품권 매출 500억 줄면서 정산 지연됐다""",김휘선 기자 hwijpg@구영배 큐텐 대는 상품권 매출이 500억원 가량 급격히 줄면서 티몬과 위메프 미정산 사태의 시작됐다고 밝혔다 미정산 판매대금 1조원은 투자된 것으로 봐야 한다고 주장했다 구 대는 1일 서울 종로구 서린동 머니투데이 사옥에서 가진 인터뷰에서 상품권 업체가 위메프에 판매량을 줄였다며 이같이 말했다 2월부터 진행한 프로모션 매출이 예상보다 줄어든데다 상품권 판매액도 급격하게 줄면서 다음달 정산해야 할 정산금이 모자랐다는 의미로 풀이된다 티몬과 위메프의 재무 기능을 큐텐테크놀로지로 통합하면서 각사가 보고한 월간 실적 자체도 크게 달랐던 것으로 확인된다 큐텐은 티몬과 위메프 인수 후 재무와 기술개발은 큐텐테크놀로지가 담당하도록 하고 티몬과 위메프에는 상품기획과 영업 기능만 남겨뒀다 구 대는 내가 사업 여행사들이 자체적으로 판매를 취소하면서 다른 셀러들도 뱅크런처럼 빠져나갔다고 말했다구 대는 여행사들의 대규모 판매 취소는 한번도 자신들의 시나리오 있던 위기가 아니었다고 말했다 그는 여행상품은 소비자들이 여행을 다녀온 뒤에 우리가 정산해주는 구조인데 여행사에서 판매를 취소해버리니까 소비자들 피해가 커졌다며 환불이 쏟아지니까 PG 쪽으로 파장이 옮겨 갔다고 말했다구 대는 또 PG사에서 회사별로 가지고 있는 대금 정산 밸런스가 있는데 이게 파괴된 것이라며 PG사마저 우리와 거래를 끊어버리니까 대응할 방법이 막혀버리고 이커머스를 운영하면서 가지고 있던 시나리오 범위를 넘어버린 것이라고 말했다구 대는 위메프 미정산 사태 초기에 인지시점과 보고시점에도 차이가 있었다고 말했다 구 대는 미국에서 위시 구조조정과 사업전략 비용효율화 작업을 했고 일본에서 이베이로부터 가격만 괜찮으면 큐텐 재팬을 다시 사오려는 고민도 하고 있었다며 그런 상황에서 한국에서 미정산 사태가 났다고 하니까 큰 문제가 아니라고 생각하고 있었다고 말했다 이어 다음에 거래량이 줄면서 사태가 심각하다고 느낀 것이라고 덧붙였다일각에서는 티몬이 5월과 6월 7월까지 대규모 프로모션을 진행하고 거래액을 급격히 늘린 것을 두고 부도 직전에 일부러 거래액을 급격히 키운 것 아니냐는 의혹이 나온다 이에 대해 구 대는 이커머스 사이클상 5 6 7월에 프로모션을 통해 거래량을 늘리고 89월은 소강 상태 10월부터는 다시 프로모션을 진행한다며 이번에 사이클을 좀 세게 걸었다고 말했다그는 또 분명한 것은 올해는 수익을 내는 쪽으로 가자 손실을 더 이상 늘릴 수 없다는 게 지침이었다며 상품권 판매를 늘리고 쿠폰을 많이 걸었다는 것을 보고 이러면 안 되는데 왜 이렇게 했지라고 생각했다고 말했다가장 큰 의문이었던 판매대금 1조원의 행방에 대해선 투자로 사라진 것이라고 설명했다 구 대는 큐텐이 인수하기 전에 티몬과 위메프에 투자받은 누적 금액이 9500억원이라며 인수했을 때는 이미 투자금액을 다 소진하고6000억7000억원 자본결손 상태였다고 말했다 결국 플랫폼을 구축하고 고객을 끌어들이고 판매 촉진을 위해 그 돈과 함께 총 2조원이 들어간 셈이라고 밝혔다,김민우,https://n.news.naver.com/mnews/article/008/0005071966,2024.08.01
56,네이버,금융,매일경제,2024.08.01,어느 부위 다치든 바로 보장 한화생명 '더 H 재해보험' 출시,한화생명이 어느 부위를 다치든 부상 정도에 따라 보험금을 받을 수 있는 한화생명 더 H 재해보험을 출시했다고 1일 밝혔다 이 상품은 신체 부위를 7개로 분류해 어느 부위를 다쳐도 보험금이 지급된다 경증중등증중증등 부상 정도에 따라 5만500만원 정액으로 보험금을 지급하는 식이다 기존 재해보험이 담보가 여러 개로 나뉘어 있어 가입한 보장의 파악이 어렵고 보험료도 비쌌던 단점을 해결했다고 설명했다 고객은 주계약과 13개 특약을 필요에 따라 선택해 가입할 수 있다 한화생명은 특히 야외활동보장특약깁스 및 부목 치료 등 및 스포츠손상보장특약근육 염증 족저근막염 무릎인대 파열 아킬레스힘줄 손상 등은 캠핑 등 야외활동이 증가하고 러닝등산골프 등 다양한 스포츠 활동 인구가 많아진 점에서 특약에 포함했다고 설명했다,이소연,https://n.news.naver.com/mnews/article/009/0005344101,2024.08.01
57,네이버,금융,매일경제,2024.08.01,"지점 폐쇄도 허가를?… 은행권 ""지나친 규제""",6년새 점포 1000개 사라지자민주당 은행법 개정안 발의은행 모바일뱅킹 역행 반발국회에서 은행 지점 폐쇄 시 사전에 금융당국의 허가를 받도록 하는 법안이 제출됐다 2018년 이후 1000개가 넘는 국내 은행 점포가 사라지면서 고령층 등 금융 접근성 악화 문제가 대두되며 나온 법안이다 은행권에서는 비대면 거래가 활성화되고 있고 비용 절감 등 경영 전략 차원에서 이뤄지는 지점 운영 방안까지 규제하는 것은 과도하다는 반응이다1일 국회 의안정보시스템에 따르면 박홍배 더불어민주당 의원은 최근 은행 점포 폐쇄 절차를 개정하는 내용의 은행법 개정안을 발의했다 법안에는 은행이 영업점을 폐쇄하려는 경우 폐쇄일부터 6개월 전에 금융위원회에 신고해야 하고 영업점 폐쇄에 대한 외부 전문가와 인근 주민의 의견 청취를 담은 사전영향평가도 보고해야 한다는 내용이 담겼다 금융위는 내용을 검토해 점포의 폐쇄 허가를 내주지 않을 수도 있다 박 의원은 영업점 폐쇄 시 발생할 금융 서비스 접근성 저하 문제를 예방하고 금융소비자의 불편을 최소화하는 것이 목적이라고 밝혔다금융감독원에 따르면 2018년부터 올해 6월까지 폐쇄된 은행 지점 수는 1003개로 집계됐다 각 은행은 모바일뱅킹이 일상화된 시점에서 운영 비용을 줄이기 위해 불가피하다는 입장이다 다만 디지털 취약계층을 위해 영업점이 필요하다는 의견도 상당수 있기 때문에 지점을 출장소로 전환하는 사례도 늘고 있다 금감원에 따르면 2018년부터 지난 6월까지 지점에서 출장소로 전환된 곳은 총 321개다점포를 줄일 때 사실상 당국의 사전 허가를 받도록 하는 규제 도입이 가시화되자 은행권에서는 우려의 목소리를 냈다 실제 입법이 된다면 지난해 3월 금융위 주도로 운영된 은행권 경영영업 관행제도 개선 태스크포스에서 나온 은행 점포 폐쇄 내실화 방안보다 더 강한 규제로 작용할 수 있어서다 당시 TF에서는 점포를 닫을 경우 공동 점포나 소규모 점포 등 대체 수단을 우선 마련하도록 했다 한 은행 관계자는 디지털뱅킹 확대로 점포의 역할이 축소되고 있는 상황에서 점포 폐쇄를 허가제로 바꾸는 것이 최선의 대책이라고 보긴 어렵다고 말했다,채종원,https://n.news.naver.com/mnews/article/009/0005344100,2024.08.01
58,네이버,금융,매일경제,2024.08.01,인터넷은행 과도한 주담대 쏠림 막는다,금융당국 대출규제 개편 추진주담대 금액 많이 늘어나면중저신용 목 달성 어렵게비율 계산 방식 개편 검토중인뱅3사 주담대 年15조 늘때중저신용은 1조원 증가 그쳐금융당국이 중저신용자 대출보다 주택담보대출에 집중해 손쉽게 돈을 벌고 있는 인터넷전문은행에 대한 규제 개편을 추진한다인뱅의 총여신 규모를 반영해 중저신용자 대출 비율을 산정해 관리감독하는 방안을 검토한다 현재는 가계신용대출에서 중저신용자 대출액이 차지하는 비중을 계산하고 목치를 부여하는 방식인데 총여신에서 차지하는 비중을 바꾸는 형태다 이렇게 되면 인뱅들이 주담대를 크게 늘릴 경우 총여신이 늘어나기 때문에 중저신용자 대출 비율이 하락할 수 있다 이 방식으로 관리하면 중저신용자 대출에는 적극적이지 않으면서 주담대는 크게 늘려온 인뱅의 행태에도 제동이 걸릴 수 있다는 게 금융당국의 판단이다1일 금융권에 따르면 금융당국은 인터넷전문은행의 중저신용자 대상 신용대출 비율 산정 방식에 대한 수정을 추진하고 있다 중저신용자 대출액을 가계신용대출로 나누어 비율을 산정하는데 앞으로는 총여신으로 나누는 방식이다 총여신에는 가계신용대출뿐만 아니라 주담대와 대중소기업 대출 개인사업자 대출 등이 두루 포함된다이는 인뱅들의 중저신용자 대출 비중에 대한 착시효과를 없애려는 조치다 가령 카카오뱅크의 경우 올해 1분기 중저신용자 대출 비율이 315로 지난해 1분기 257 대비 58포인트 높아졌다 하지만 전체 원화대출금에서 중저신용자 대출액이 차지하는 비중은 같은 기간 119에서 112로 줄었다 케이뱅크 역시 1년 새 중저신용자 대출 비율이 239에서 332로 개선됐지만 전체 원화대출금에서 중저신용자 대출액이 자치하는 비중은 같은 기간 173에서 162로 감소했다 이는 현행 중저신용자 대출 비중 산정 방식에 인뱅의 확대된 주담대 규모가 반영되지 않기 때문에 나타난 결과다중저신용자 대출 산정 방식의 변화는 인뱅들의 주담대 증가세를 적극적으로 들여다보겠다는 금융당국의 의도와도 맞물려 있다 천준호 더불어민주당 의원이 금융당국으로부터 제출받은 인뱅의 여신종별 원화대출금 현황을 분석한 결과 지난 1분기 말 인뱅의 주담대 잔액은 1년 전에 비해 14조6841억원 늘어난 것으로 집계됐다 특히 전세자금대출 증가액 2조3675억원을 제외한 순 주택 구입 용도의 주담대는 12조3166억원 늘었다 반면 최근 1년 새 인뱅의 중저신용자 대출액은 2조5700억원 늘어난 것으로 추산된다 금융당국은 올해부터 개인사업자 신용대출액을 중저신용자 대출액에 포함시켰는데 이 규모만 1조5593억원에 이른다 사업자가 아닌 중저신용자에게 인뱅들이 내준 대출 증가액은 1조원 남짓이라는 얘기다은행권 관계자는 올해 초 플랫폼 주담대 갈아타기 서비스 시행과 맞물려 인뱅들이 시중은행 대비 낮은 금리를 제시하면서 차주들을 끌어모았다며 인뱅들이 가계대출 관리를 주문하는 금융당국의 눈에 띌 수밖에 없는 상황이라고 말했다 금융당국 관계자는 인터넷전문은행의 설립 취지는 디지털 혁신에 기반한 포용금융이고 시중은행들이 제대로 하지 못하는 중저신용자에 대한 대출 사각지대를 해소하라는 것이라며 주택과 같은 확실한 담보를 깔아두고 손쉽게 돈을 버는 최근 인뱅의 행태는 당초 설립 취지에 맞지 않는다고 지적했다금융당국은 올해부터 3년간 중저신용자 대출 공급 목치를 평균잔액 30 이상으로 두고 인뱅들을 관리 감독하고 있다 중저신용자 대출 비율에 대한 산정 방식이 바뀌게 되면 금융당국은 새로운 감독 기준을 제시할 가능성이 큰 상황이다 인뱅 관계자는 주담대를 늘리면 그만큼 안전 자산이 늘어나고 중저신용자 신용대출 확대에 따른 위험을 완화하는 수단이 된다며 주담대를 줄이고 중저신용자 대출을 확대하면 당장 연체율 충당금 관리 등에서 인뱅들이 어려움을 겪을 가능성이 있다고 말했다,유준호,https://n.news.naver.com/mnews/article/009/0005344099,2024.08.01
59,네이버,금융,매일경제,2024.08.01,햇살론 줄고 대부업체는 외면 불법사금융 내몰린 금융약자,하위 10 차주 햇살론 규모2년새 3분의1로 쪼그라들어대부업도 수익성 낮아 등돌려최저신용자들이 정책금융은 물론 대부업에서마저 외면받고 있다 신용도가 하위 20인 저신용자들에게 상대적으로 싼 금리로 대출을 해주는 정책금융상품 햇살론은 재원 부족을 이유로 계속 줄고 있고 정부가 차선책으로 마련한 우수 대부업자들도 최저신용자들에게 대출을 해주길 꺼리면서 이들이 불법 사금융 시장으로 내몰릴 수 있다는 우려가 나온다1일 오기형 더불어민주당 의원실이 서민금융진흥원에서 제출받은 자료에 따르면 올해 2분기 전체 햇살론 지원 액수는 1조1449억원으로 전 분기 1조2548억원 대비 88 감소했다 2022년 1분기 9338억원의 지원이 나간 후 2년3개월 만에 최저치다 최저신용자인 하위 10에 대한 지원은 더 드라마틱하게 줄었다 올해 2분기 하위 10 최저신용자에게 나간 햇살론 지원 금액은 5168억원이었다 2022년 4분기 1조5130억원을 기록해 정점을 찍은 후 6분기 연속 하락했다 햇살론은 정부와 금융사들이 재원을 출연해 개인신용평점 하위 20의 저신용자에게 상대적으로 낮은 금리로 대출해주는 제도다 문제는 정부 예산이나 집행이 계속 줄고 있다는 것이다 여기에서마저 내몰린 사람들이 찾는 곳은 제도권 금융의 마지막 보루인 대부업체다정책금융 재원 부족을 우려한 정부는 이에 최저신용자들을 위해 우수 대부업자 제도를 도입했다 저신용자들에게 대출을 많이 해준 대부업체가 우수 대부업자로 선정되면 은행권 차입을 허용하고 대출 중개 플랫폼에도 들어갈 수 있게 해주는 등 인센티브를 주는 방식이다 문제는 대부업자들마저 연체율 리스크가 큰 하위 10 저신용자들에게 대출을 해주길 꺼린다는 것이다 법정 최고이자율이 20에 묶여 있는 상황에서 연체율이 높을 수밖에 없는 하위 10 차주들에게 대출을 해주는 것은 손해라는 입장이다 정부와 민간에 모두 외면당한 취약 차주는 불법 사금융으로 갈 수밖에 없다 지난해 서민금융연구원이 개인신용평점 하위 10를 대상으로 불법 사금융으로 이동한 규모를 추정한 결과 4만80008만3000명의 차주가 불법 사금융 시장으로 이동한 것으로 나타났다,이소연,https://n.news.naver.com/mnews/article/009/0005344098,수정 날짜 없음
60,네이버,금융,서울경제,2024.08.01,"""가계빚 자극하는 정책금융 줄이고, 스트레스 DSR 시기 앞당겨야""",금융권 대출 억제책에 회의감대환대출디딤돌 등 조정 요구 가계대출이 지난 한 달 새 7조 원 이상 증가할 정도로 과열 현상이 심해지면서 은행권의 고심도 커지고 있다 금융 당국의 기조에 따라 가계대출 억제에 나섰지만 대출금리를 인상하는 것 외에는 뾰족한 대안이 없기 때문이다 시장에서는 정부와 당국이 정책 모기지 수요를 줄이는 방향으로 가계대출 관리의 초점을 옮겨야 한다는 목소리가 나오고 있다1일 금융권에 따르면 은행들 내부에서도 당국의 가계대출 관리 기조에 대한 회의감이 흘러 나오고 있다 한 시중은행 관계자는 가계부채 문제는 부동산 가격이나 기준금리 등 시장 전체 상황과 맞물려 가야 한다며 은행들도 가계부채 관리를 위해 계속 노력하고 있지만 다른 방법이 있을지는 모르겠다고 분위기를 전했다최근 KB국민은행이 2주택자 이상 보유자에 대한 주택담보대출을 중단하고 이른바 대출 갈아타기인 대환대출도 제한하는 초강수를 뒀지만 이런 조치가 다른 은행에 확산하기는 어려운 분위기다 한 시중은행 관계자는 은행 입장에서 특단의 대책을 강구하기는 쉽지 않은 것이 사실이라며 현재로서는 금리 인상 효과를 더 지켜보자는 입장이라고 말했다가계대출 억제를 위한 은행의 금리 인상이 얼마나 더 효과를 거둘 수 있을지는 미지수다 실제 가계대출 급등을 이끌고 있는 주택담보대출 수요 가운데 대환대출의 경우 차주들이 조금이라도 금리가 낮은 은행 상품으로 갈아타는 사례가 많은 것으로 알려졌다 은행이 대출금리를 높이고 있지만 대출 수요자들은 은행 가운데 상대적으로 금리가 낮은 곳으로 몰리는 일종의 풍선 효과가 발생하고 있는 것이다결국 정부가 시장의 대출 수요를 자극하는 신생아특례대출디딤돌버팀목 등 정책금융 상품 금리 조정에 나서야 한다는 목소리가 커지고 있다 은행권의 한 관계자는 대출 수요의 둑이 터진 모양새라며 가계부채 총량 규제가 필요하다면 정책금융 상품의 대출 문턱을 높이고 스트레스 총부채원리금상환비율 강화 시기를 앞당기는 등 다른 대안을 내놓아야 할 때라고 지적했다,조양준,https://n.news.naver.com/mnews/article/011/0004374794,수정 날짜 없음
61,네이버,금융,조선비즈,2024.08.01,"“스마트폰만 대면 결제 끝”… 우리페이, 삼성월렛 결제방식 도입",우리금융그룹 제공 우리금융그룹은 우리페이에 삼성월렛의 비접촉 결제 방식을 도입해 스마트폰 태그만으로 간편결제를 할 수 있도록 했다고 1일 밝혔다 기존에는 바코드 및 QR코드로만 결제가 가능했다우리페이는 우리은행 입출금계좌 우리카드 등을 결제수단으로 등록해 온라인을 비롯한 국내외 가맹점에서 앱으로 결제하는 모바일 간편결제 서비스다이번에 우리금융 우리페이가 선보이는 결제는 삼성월렛이 사용하는 MSTMagnetic Secure Transmission 방식이다 MST 방식을 통해 디지털화한 결제 정보를 결제 단말기로 전송해 대금을 정산한다우리금융은 결제 시간 단축을 위해 우리페이 위젯도 제공한다 우리WON뱅킹 어플을 길게 눌러 위젯을 설정하면 스마트폰 바탕화면에 아이콘이 생성되고 결제 시 비밀번호 여섯 자리만 입력하면 된다우리금융 관계자는 우리페이 사용처 확대와 편의 제공을 위해 삼성전자와 협업으로 비접촉 결제 방식을 전격 도입했다며 우리금융은 사용자 중심의 페이먼트 서비스로 모바일 금융을 선도할 수 있도록 노력하겠다라고 말했다,김유진,https://n.news.naver.com/mnews/article/366/0001009343,수정 날짜 없음
